,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,case_id,num_classes,classes
209,209,209,209,case_2209,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
716,716,716,716,case_2716,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
717,717,717,717,case_2717,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
718,718,718,718,case_2718,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
719,719,719,719,case_2719,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
711,711,711,711,case_2711,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
754,754,754,754,case_2754,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1006,1006,1006,1006,case_5017,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1007,1007,1007,1007,case_5032,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
712,712,712,712,case_2712,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
764,764,764,764,case_2764,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
492,492,492,492,case_2492,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
485,485,485,485,case_2485,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
489,489,489,489,case_2489,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
511,511,511,511,case_2511,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
512,512,512,512,case_2512,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
513,513,513,513,case_2513,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
507,507,507,507,case_2507,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
874,874,874,874,case_2874,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
188,188,188,188,case_2188,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
189,189,189,189,case_2189,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
190,190,190,190,case_2190,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
191,191,191,191,case_2191,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
192,192,192,192,case_2192,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
503,503,503,503,case_2503,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
993,993,993,993,case_2993,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
185,185,185,185,case_2185,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
990,990,990,990,case_2990,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
991,991,991,991,case_2991,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
992,992,992,992,case_2992,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
177,177,177,177,case_2177,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
55,55,55,55,case_2055,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
29,29,29,29,case_2029,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
25,25,25,25,case_2025,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1000,1000,1000,1000,case_3459,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
1001,1001,1001,1001,case_3884,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
976,976,976,976,case_2976,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
552,552,552,552,case_2552,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
553,553,553,553,case_2553,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
604,604,604,604,case_2604,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
555,555,555,555,case_2555,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
547,547,547,547,case_2547,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
329,329,329,329,case_2329,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
379,379,379,379,case_2379,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
335,335,335,335,case_2335,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
327,327,327,327,case_2327,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
342,342,342,342,case_2342,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
343,343,343,343,case_2343,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
367,367,367,367,case_2367,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
369,369,369,369,case_2369,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
356,356,356,356,case_2356,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
371,371,371,371,case_2371,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
374,374,374,374,case_2374,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
375,375,375,375,case_2375,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
409,409,409,409,case_2409,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
411,411,411,411,case_2411,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
412,412,412,412,case_2412,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
413,413,413,413,case_2413,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
415,415,415,415,case_2415,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
365,365,365,365,case_2365,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
348,348,348,348,case_2348,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
349,349,349,349,case_2349,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
338,338,338,338,case_2338,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
340,340,340,340,case_2340,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
305,305,305,305,case_2305,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
295,295,295,295,case_2295,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
641,641,641,641,case_2641,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
587,587,587,587,case_2587,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
593,593,593,593,case_2593,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
584,584,584,584,case_2584,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
347,347,347,347,case_2347,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
793,793,793,793,case_2793,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
779,779,779,779,case_2779,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
637,637,637,637,case_2637,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
640,640,640,640,case_2640,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
842,842,842,842,case_2842,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
843,843,843,843,case_2843,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
844,844,844,844,case_2844,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
845,845,845,845,case_2845,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
109,109,109,109,case_2109,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
398,398,398,398,case_2398,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
399,399,399,399,case_2399,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
400,400,400,400,case_2400,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
401,401,401,401,case_2401,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
405,405,405,405,case_2405,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
406,406,406,406,case_2406,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
408,408,408,408,case_2408,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
101,101,101,101,case_2101,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
102,102,102,102,case_2102,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
103,103,103,103,case_2103,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
811,811,811,811,case_2811,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
114,114,114,114,case_2114,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
116,116,116,116,case_2116,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
117,117,117,117,case_2117,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
108,108,108,108,case_2108,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
857,857,857,857,case_2857,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
808,808,808,808,case_2808,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
858,858,858,858,case_2858,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
860,860,860,860,case_2860,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
100,100,100,100,case_2100,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
541,541,541,541,case_2541,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
544,544,544,544,case_2544,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
545,545,545,545,case_2545,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
850,850,850,850,case_2850,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
851,851,851,851,case_2851,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
852,852,852,852,case_2852,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
853,853,853,853,case_2853,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
810,810,810,810,case_2810,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
924,924,924,924,case_2924,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
928,928,928,928,case_2928,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
929,929,929,929,case_2929,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
319,319,319,319,case_2319,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
826,826,826,826,case_2826,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
827,827,827,827,case_2827,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
653,653,653,653,case_2653,28,"[24, 29, 41, 50, 53, 63, 85, 97, 103, 112, 113, 114, 116, 130, 146, 152, 153, 155, 175, 176, 180, 188, 204, 223, 230, 238, 242, 247]"
656,656,656,656,case_2656,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
643,643,643,643,case_2643,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
613,613,613,613,case_2613,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
615,615,615,615,case_2615,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
297,297,297,297,case_2297,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
346,346,346,346,case_2346,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
911,911,911,911,case_2911,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
662,662,662,662,case_2662,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
749,749,749,749,case_2749,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
696,696,696,696,case_2696,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
675,675,675,675,case_2675,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
676,676,676,676,case_2676,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
649,649,649,649,case_2649,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
703,703,703,703,case_2703,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
283,283,283,283,case_2283,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
739,739,739,739,case_2739,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
741,741,741,741,case_2741,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
744,744,744,744,case_2744,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
677,677,677,677,case_2677,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
760,760,760,760,case_2760,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
934,934,934,934,case_2934,28,"[24, 29, 41, 50, 53, 63, 70, 85, 97, 103, 113, 114, 116, 130, 146, 153, 155, 175, 176, 180, 188, 197, 221, 223, 230, 238, 242, 247]"
